PassengerId,proba
0543_01,0.5381939321134456
0544_01,0.999902185814831
0554_01,0.045135048121255725
0557_01,0.9801082629739364
0557_02,0.9689303670508097
0558_01,0.6937091295807908
0562_01,0.45448190707704167
0562_02,0.9768624036742128
0574_01,0.0056506795155462815
0578_01,0.5782277542641932
0578_02,0.492438203046313
0584_01,0.46567402215911624
0584_02,0.05128410420631591
0592_01,0.7318640244879945
0595_01,0.492438203046313
0601_01,0.42550185461677364
0604_01,0.6245243181194015
0605_01,0.1610281323909139
0606_01,0.6213780225176843
0613_01,0.9777046094514951
0613_02,0.9763697852113186
0616_01,0.0764066027152176
0617_01,0.10824325717998796
0620_01,0.13113660860724882
0620_02,0.8978361256105442
0620_03,0.9191449973467388
0621_01,0.09049480523241737
0622_01,0.00042537729611216387
0624_01,0.979212260560849
0625_01,0.9972579662079023
0625_02,0.9804033551377926
0625_03,0.9849510801240698
0626_01,0.9987588268343058
0626_02,0.9964139740610178
0626_03,0.9132961496487492
0627_01,0.8530047120211062
0632_01,0.13492070469928372
0632_02,0.8109207133117792
0632_03,0.6282633500423969
0640_01,0.9661286730825829
0640_02,0.9892123013550315
0648_01,0.08013854540269673
0648_02,0.0907842555252612
0649_01,0.51351002985249
0651_01,0.972268457501339
0652_01,0.5525868414230031
0652_02,0.436920731058694
0652_03,0.436920731058694
0652_04,0.14291368127240517
0652_05,0.5811924268757831
0654_01,0.7075219844175357
0662_01,0.5751127920592263
0666_01,0.5489641766595714
0666_02,0.5507242973001003
0667_01,0.18664268342474064
0670_01,0.09781685491742588
0670_02,0.029906870045191318
0673_01,0.681722909528039
0675_01,0.6443290359309437
0676_01,0.2519595308627345
0681_01,0.46567402215911624
0692_01,0.8992171526093719
0694_01,0.48637273030057976
0695_01,0.6692426491171043
0698_01,0.14089745850311
0700_01,0.09604225546700143
0706_01,0.7661633712434218
0708_01,0.9647666113771624
0708_02,0.9887148073231933
0711_01,0.07519332983302277
0716_01,0.1508718291144844
0717_01,0.9647235182466785
0717_02,0.3150695517104234
0717_03,0.9647235182466785
0717_04,0.9647235182466785
0717_05,0.00895597079424009
0717_06,0.08039835275260815
0717_07,0.9911312884463329
0720_01,0.97370982277353
0720_02,0.21849441781808904
0720_03,0.09971351388917843
0721_01,0.5374819912643244
0722_01,0.2388586756236351
0723_01,0.03785679127859348
0725_01,0.5230090255920489
0730_01,0.8327932416311367
0731_01,0.1192714804411005
0731_02,0.5207005396951715
0735_01,0.1672177151502654
0739_01,0.44710789722868566
0741_01,0.6502166062644198
0742_01,0.13366626214191313
0742_02,0.97370982277353
0744_01,0.9989897618489937
0745_01,0.05574990394591048
0747_01,0.054951588767526524
0748_01,0.9705795503169072
0748_02,0.026377206908791702
0749_01,0.9775915073463851
0751_01,0.97370982277353
0752_01,0.47380959679489454
0755_01,0.9539862615652852
0758_01,0.969839211806335
0758_02,0.9953344757637386
0758_03,0.030468557629187643
0759_01,0.9924836369473705
0759_02,0.003583779783658905
0759_03,0.9744172443021482
0760_01,0.21034105911348322
0763_01,0.9979090838342045
0763_02,0.26580687412565807
0766_01,0.37614392774708877
0774_01,0.47735131610643444
0774_02,0.0036258131543696077
0774_03,0.6337840931681745
0775_01,0.995609610518877
0775_02,0.9942292176535168
0775_03,0.997199549790641
0775_04,0.01993730645498893
0775_05,0.9823233183896388
0775_06,0.9989020381942836
0778_01,0.9974465501801385
0778_02,0.9216004338251318
0780_01,0.9348810945688919
0783_01,0.14555301737034892
0792_01,0.6867683213927253
0800_01,0.014777546725761346
0801_01,0.9775915073463851
0803_01,0.681722909528039
0804_01,0.9934150055605837
0807_01,0.013924129002240649
0810_01,0.18049852277311226
0812_01,0.37614392774708877
0814_01,0.08246318925384448
0821_01,0.9871277150848983
0827_01,0.18083787763008835
0827_02,0.38730754703054093
0827_03,0.9770576002647151
0831_01,0.07636594263657003
0832_01,0.6867683213927253
0837_01,0.972268457501339
0837_02,0.013988395016191583
0838_01,0.259285796366268
0838_02,0.06116084305489661
0841_01,0.033520017599675454
0842_01,0.259285796366268
0843_01,0.5614531044125074
0844_01,0.5743948979949753
0847_01,0.12780466906669877
0852_01,0.9891722299702513
0854_01,0.48525371227882236
0855_01,0.8981412027996011
0856_01,0.12049189283816875
0857_01,0.9746852938690024
0858_01,0.28511733789927257
0858_02,0.9689303670508097
0861_01,0.2563684721300772
0862_01,0.46567402215911624
0864_01,0.00481736877007674
0864_02,0.9804033551377926
0864_03,0.9946996547286628
0866_01,0.9638250875420986
0872_01,0.05772399290855846
0880_01,0.5489556901329892
0880_02,0.4096557530660153
0882_01,0.906246541010899
0884_01,0.0901281211539206
0884_02,0.4617388416203116
0886_01,0.0904938074809279
0886_02,0.9794411520516242
0886_03,0.9960339270342699
0887_01,0.001203153738641957
0887_02,0.011614065413720322
0888_01,0.1620689538049295
0888_02,0.44698405909973205
0891_01,0.9092638559695302
0892_01,0.997199549790641
0892_02,0.9990889070494824
0892_03,0.9991494408914574
0894_01,0.9991494408914574
0895_01,0.5181726272725902
0896_01,0.3006009257430057
0897_01,0.9989897618489937
0897_02,0.9964139740610178
0900_01,0.5230090255920489
0908_01,0.478705537579796
0909_01,0.056754988212381036
0909_02,0.9946996547286628
0909_03,0.97370982277353
0914_01,0.0011071258425391327
0916_01,0.11096172894735112
0917_01,0.24395119191229991
0920_01,0.0007207901218620867
0929_01,0.15528630195508833
0934_01,0.05424008076611736
0936_01,0.22269741784376537
0937_01,0.35145795165908916
0943_01,0.9801082629739364
0943_02,0.9960339270342699
0943_03,0.1093891305240688
0945_01,0.16038569632870897
0945_02,0.1016612693529572
0948_01,0.07648652404786878
0950_01,0.97370982277353
0954_01,0.4004015356576122
0958_01,0.11588556242812627
0959_01,0.5396254921568446
0962_01,0.9690099241417041
0963_01,0.9860047618382576
0967_01,0.1380298028504698
0973_01,0.10860355774565476
0974_01,0.04022399660343516
0977_01,0.5850451730541664
0980_01,0.34331147946721763
0981_01,0.17349000901985737
0981_02,0.4827458334722796
0986_01,0.002081059499498887
0986_02,0.9911312884463329
0996_01,0.17508007501793477
0999_01,0.5230090255920489
0999_02,0.7241885317874439
1003_01,0.10859092201221013
1007_01,0.0470324342328302
1009_01,0.030935980732628692
1010_01,0.9789068256509902
1016_01,0.0008491821429617416
1021_01,0.24185096850045865
1023_01,0.9705795503169072
1028_01,0.5878411131803293
1037_01,0.492438203046313
1039_01,0.08958025220098964
1042_01,0.44264110695781717
1044_01,0.8664100529434199
1050_01,0.46567402215911624
1055_01,0.36302781080278307
1059_01,0.9934150055605837
1059_02,0.9886605167774842
1061_01,0.9886605167774842
1064_01,0.614170195706021
1064_02,0.6588324968935395
1067_01,0.17752231723867282
1069_01,0.9852624029486913
1070_01,0.4731777796834792
1072_01,0.5496400083216556
1072_02,0.46567402215911624
1072_03,0.46947083689965663
1072_04,0.21264085658369897
1072_05,0.06060956669493371
1072_06,0.31333487462029913
1072_07,0.6217565585091853
1072_08,0.5381939321134456
1073_01,0.14246960308941298
1074_01,0.7105406988166945
1074_02,0.7874014765459962
1081_01,0.6282633500423969
1087_01,0.7555057829651564
1090_01,0.9964139740610178
1090_02,0.009822425525271027
1092_01,0.6217565585091853
1098_01,0.13315208218041874
1101_01,0.2401569317281439
1103_01,0.1233015716032623
1104_01,0.9990889070494824
1106_01,0.06285034250432808
1106_02,0.9768624036742128
1107_01,0.1880722813689146
1109_01,0.28135857239178885
1111_01,0.6677836508471368
1111_02,0.478705537579796
1111_03,0.7767091096717286
1118_01,0.2550133739930945
1118_02,0.9980318514385046
1118_03,0.9942292176535168
1118_04,0.7928584556443615
1118_05,0.019739795600378234
1119_01,0.10107261389032385
1119_02,0.9705795503169072
1120_01,0.9843596704680179
1122_01,0.6282633500423969
1124_01,0.9967563632119246
1124_02,0.9895235298825413
1124_03,0.8605345600223496
1125_01,0.1277493816696666
1125_02,0.5381939321134456
1126_01,0.97370982277353
1128_01,0.9887148073231933
1128_02,0.9466050122560626
1131_01,0.9980235724902212
1135_01,0.0037978770574361147
1135_02,0.9881070234600262
1135_03,0.0013203106277792595
1135_04,0.9971147764907087
1137_01,0.314000541939591
1137_02,0.08530748536794844
1138_01,0.9973124501234683
1139_01,0.5230090255920489
1143_01,0.564670962051492
1145_01,0.9931609640098653
1145_02,0.43909038450133003
1145_03,0.04748627175149087
1145_04,0.9931609640098653
1151_01,0.6692290694911032
1157_01,0.2332717613887131
1158_01,0.4096557530660153
1158_02,0.259285796366268
1159_01,0.5850451730541664
1159_02,0.3620493246658996
1159_03,0.5850451730541664
1160_01,0.413343079031036
1164_01,0.4465368100956305
1171_01,0.029976196732720027
1172_01,0.9768624036742128
1176_01,0.37745727508633986
1181_01,0.16718483701366624
1183_01,0.9777092892176861
1183_02,0.16058642536187934
1183_03,0.9934150055605837
1184_01,0.9987766910752512
1184_02,0.8588419168376438
1189_01,0.094526140260208
1194_01,0.05309413130180891
1196_01,0.045613552658632206
1196_02,0.12094821248554807
1200_01,0.9991494408914574
1201_01,0.0012544567213243253
1201_02,0.7312040015088977
1202_01,0.061318567895673685
1204_01,0.4956015038156094
1205_01,0.11435841230587519
1207_01,0.436920731058694
1207_02,0.5811924268757831
1207_03,0.478705537579796
1207_04,0.5399466514318939
1209_01,0.030590313505504767
1209_02,0.24895969138721236
1217_01,0.9943985862812802
1217_02,0.9850928684356325
1219_01,0.09599278194015769
1219_02,0.9987588268343058
1224_01,0.9804033551377926
1224_02,0.9640475477966498
1226_01,0.9705795503169072
1226_02,0.9804033551377926
1227_01,0.9499984579520895
1237_01,0.4378502043704556
1241_01,0.0869326592086938
1244_01,0.9775915073463851
1245_01,0.5782277542641932
1247_01,0.9960339270342699
1249_01,0.13675449282636065
1251_01,0.9205584540826885
1252_01,0.09350611569245762
1253_01,0.055776660403140284
1257_01,0.9967563632119246
1257_02,0.9980318514385046
1257_03,0.9984703024198802
1257_04,0.9964068949639581
1262_01,0.6588324968935395
1262_02,0.2099018418554098
1265_01,0.6282633500423969
1266_01,0.059431384949434465
1268_01,0.9825066617457964
1270_01,0.9995652152799783
1272_01,0.12823390902726084
1275_01,0.08193381564261029
1276_01,0.21849441781808904
1277_01,0.1069404223515142
1290_01,0.0793696945612203
1296_01,0.10676857050122587
1297_01,0.9707601835602194
1298_01,0.3620493246658996
1301_01,0.8020659934994854
1301_02,0.478705537579796
1301_03,0.47380959679489454
1303_01,0.35391581567044916
1305_01,0.7656345940201441
1313_01,0.463354710745776
1314_01,0.06071673566571197
1315_01,0.5440589365175781
1318_01,0.981998984022439
1319_01,0.006155067445250407
1319_02,0.06982187320902275
1320_01,0.5230090255920489
1320_02,0.561468445431066
1320_03,0.561468445431066
1321_01,0.5495664671114704
1321_02,0.9768624036742128
1321_03,0.09295858289545113
1321_04,0.1529522820499419
1327_01,0.46567402215911624
1329_01,0.07294439132569812
1334_01,0.35252777354995185
1338_01,0.9934150055605837
1338_02,0.9777092892176861
1339_01,0.5782277542641932
1341_01,0.1259316963045882
1341_02,0.5782277542641932
1341_03,0.5410249787271264
1343_01,0.0006545903421242311
1343_02,0.31554489838466987
1343_03,0.019969668641840285
1344_01,0.149670822355249
1346_01,0.36621209413212685
1349_01,0.492438203046313
1349_02,0.6240958463008707
1354_01,0.16197962885594003
1354_02,0.21849441781808904
1354_03,0.988905541242544
1354_04,0.9560554720629831
1354_05,0.97370982277353
1354_06,0.9768624036742128
1354_07,0.7882507543229722
1358_01,0.9689303670508097
1358_02,0.043034158084879
1359_01,0.08541646707016302
1361_01,0.97370982277353
1361_02,0.0849494135507548
1363_01,0.20185183506073173
1364_01,0.41486339699927594
1364_02,0.5941217648473788
1367_01,0.5230090255920489
1369_01,0.47005055830712916
1369_02,0.5614531044125074
1369_03,0.9206700216172276
1372_01,0.5381939321134456
1373_01,0.5042838169238514
1374_01,0.9987588268343058
1388_01,0.5850451730541664
1392_01,0.1578138434454474
1394_01,0.48637273030057976
1396_01,0.4720236227075665
1405_01,0.19878907657937894
1409_01,0.06111862742812153
1409_02,0.5495664671114704
1411_01,0.7375000951988083
1418_01,0.6140802490890868
1422_01,0.9781452569477154
1422_02,0.005135893567778913
1422_03,0.0006749160907899692
1429_01,0.31785486706184807
1432_01,0.1464560115844039
1432_02,0.02193065972541136
1436_01,0.4628621283260422
1437_01,0.058907988196369276
1441_01,0.134968059069735
1446_01,0.07570904721715464
1448_01,0.14540185518128798
1449_01,0.05278345142723315
1456_01,0.06045344065396109
1459_01,0.16574070041799088
1464_01,0.14878092638766233
1466_01,0.492438203046313
1468_01,0.5524599347630356
1469_01,0.05128089318524964
1469_02,0.1601494262902595
1470_01,0.46567402215911624
1471_01,0.436920731058694
1471_02,0.478705537579796
1471_03,0.46253013142137067
1471_04,0.436920731058694
1471_05,0.478705537579796
1472_01,0.5230090255920489
1473_01,0.13411752908052768
1473_02,0.01877892930835703
1475_01,0.6198929560637503
1476_01,0.08257275789466563
1477_01,0.569696453948089
1477_02,0.0001756444310453766
1480_01,0.5097666269753548
1482_01,0.97370982277353
1483_01,0.8877276464299156
1486_01,0.492438203046313
1487_01,0.643565969678204
1487_02,0.5769652648542032
1492_01,0.017103254660616286
1492_02,0.5916539329862711
1494_01,0.16960095622462829
1495_01,0.07389258806120923
1495_02,0.657638735453019
1496_01,0.5002137099810448
1497_01,0.9775915073463851
1497_02,0.9775915073463851
1502_01,0.003918089045206481
1502_02,0.998342766200219
1502_03,0.9924836369473705
1502_04,0.9750165075609042
1504_01,0.07994508956776987
1505_01,0.08202412369057718
1508_01,0.1273280318827796
1512_01,0.1856996526245427
1513_01,0.48525371227882236
1514_01,0.5878411131803293
1516_01,0.4236962964790446
1517_01,0.22410464816195225
1518_01,0.0009484684169761639
1518_02,0.0208910060829684
1519_01,0.15535780144577052
1522_01,0.97370982277353
1530_01,0.9469093297574134
1534_01,0.016741926851343306
1534_02,0.007363683490277333
1535_01,0.00997066438033735
1537_01,0.9997084148781252
1538_01,0.02971521491332528
1538_02,0.08305075087617528
1546_01,0.6861992722141278
1549_01,0.30960125946073475
1553_01,0.9604877829394699
1553_02,0.11289706424395027
1554_01,0.6213780225176843
1554_02,0.4551630244322061
1556_01,0.47380959679489454
1557_01,0.9998419861991027
1559_01,0.9838483572040335
1559_02,0.9647235182466785
1563_01,0.9987588268343058
1566_01,0.9838483572040335
1570_01,0.10833292300952166
1571_01,0.2536575135584589
1574_01,0.492438203046313
1575_01,0.5782277542641932
1582_01,0.4437238789571415
1582_02,0.51351002985249
1583_01,0.9538132836849988
1586_01,0.21723730844132655
1587_01,0.5878411131803293
1587_02,0.6240958463008707
1589_01,0.07385299546197238
1591_01,0.0009261294885464385
1591_02,0.9828692307222205
1598_01,0.5644047269489518
1598_02,0.9678257084826046
1600_01,0.06710496209242829
1605_01,0.08272297971158682
1607_01,0.5230090255920489
1609_01,0.07749529355959024
1610_01,0.7884400417223748
1616_01,0.4827435881001747
1618_01,0.020830479151922286
1620_01,0.0027930946834066905
1623_01,0.16101122386639932
1627_01,0.5489641766595714
1629_01,0.9959188938566189
1629_02,0.9959188938566189
1629_03,0.9964139740610178
1629_04,0.9964139740610178
1629_05,0.9964139740610178
1629_06,0.9989897618489937
1639_01,0.012700047558307137
1641_01,0.9574653573708113
1642_01,0.021530647343618717
1643_01,0.13883800368440305
1648_01,0.9499984579520895
1652_01,0.5525868414230031
1654_01,0.0371359855522424
1664_01,0.17635718053322372
1665_01,0.9864854154477605
1665_02,0.9841998082835519
1667_01,0.13322703899126262
1675_01,0.9800736145702718
1678_01,0.11001185644746095
1679_01,0.561468445431066
1680_01,0.01016645909675045
1680_02,0.998853637988664
1683_01,0.053353040743357456
1684_01,0.12626446403741987
1686_01,0.12113345853779126
1689_01,0.9942292176535168
1689_02,0.9831017245050808
1689_03,0.9877504796928155
1692_01,0.49687753001771034
1693_01,0.44794791241144144
1701_01,0.46567402215911624
1702_01,0.6451332577073032
1703_01,0.3792299366202693
1706_01,0.08728089642800099
1707_01,0.12485066976681583
1716_01,0.03915152602509854
1720_01,0.060452208638843284
1722_01,0.12343633433089866
1726_01,0.09364390360808006
1726_02,0.9690762678506613
1726_03,0.16885948734442918
1732_01,0.46567402215911624
1735_01,0.20112648828487542
1737_01,0.07401514528351523
1741_01,0.39218314869753196
1741_02,0.561468445431066
1741_03,0.51351002985249
1743_01,0.05471613857533394
1744_01,0.27961326980214174
1750_01,0.5097666269753548
1751_01,0.9800736145702718
1751_02,0.9898407450593293
1754_01,0.44266612154337376
1756_01,0.2542109964833402
1759_01,0.9604877829394699
1765_01,0.5381939321134456
1773_01,0.05413311185223152
1777_01,0.0014183105095842531
1777_02,0.978493112728882
1780_01,0.20294531188249215
1784_01,0.09107823619622063
1787_01,0.36621209413212685
1788_01,0.07396458503098656
1789_01,0.3620493246658996
1790_01,0.5097666269753548
1790_02,0.5097666269753548
1791_01,0.9800856950401136
1791_02,0.9716876392757756
1793_01,0.024547717730813923
1793_02,0.8264075709351215
1794_01,0.042638381108527905
1795_01,0.16062950044331073
1801_01,0.7352841408940876
1801_02,0.07542660539153598
1809_01,0.46567402215911624
1814_01,0.07992586813762377
1814_02,0.48525371227882236
1814_03,0.436920731058694
1815_01,0.9682050246369044
1819_01,0.07346051898697323
1820_01,0.259285796366268
1824_01,0.055236086373343186
1825_01,0.4611793005857895
1825_02,0.1576689244490047
1830_01,0.5850451730541664
1832_01,0.01838398609004679
1835_01,0.9964139740610178
1835_02,0.9974118231671921
1837_01,0.9986897486879472
1838_01,0.9624846829562014
1839_01,0.036694870903012065
1840_01,0.6463469364063422
1842_01,0.0853142525899135
1845_01,0.010758950921397614
1851_01,0.008017896181314413
1851_02,0.9947377605804227
1852_01,0.9983602099056371
1852_02,0.9929813720915698
1852_03,0.9947377605804227
1852_04,0.9987588268343058
1858_01,0.9921961003425339
1862_01,0.22142975286216304
1862_02,0.3311698152869072
1862_03,0.4898099331750146
1867_01,0.9886605167774842
1869_01,0.07537966497186666
1870_01,0.0681984147235369
1875_01,0.22819806729838746
1876_01,0.11711977789043275
1883_01,0.35145795165908916
1885_01,0.20255230002105318
1893_01,0.9682050246369044
1894_01,0.9716876392757756
1895_01,0.0484731483637626
1896_01,0.0037216939538721886
1900_01,0.397930699602876
1904_01,0.007671131313280195
1909_01,0.9908813786933423
1909_02,0.9777092892176861
1909_03,0.25265331551587983
1910_01,0.8479560359592286
1910_02,0.00408480812097077
1910_03,0.08201941621998203
1910_04,0.9898407450593293
1912_01,0.07346294710347627
1913_01,0.8111994790020025
1913_02,0.9690018695270942
1913_03,0.9716876392757756
1914_01,0.5640486932224881
1917_01,0.41159583542413536
1919_01,0.31970229223230007
1921_01,0.04934264386225647
1921_02,0.01829642117440502
1924_01,0.6968056841841818
1929_01,0.07174235053448604
1930_01,0.09731477499013215
1932_01,0.04599631923002197
1934_01,0.08945765975149017
1936_01,0.05961071327347236
1943_01,0.07305279737523025
1944_01,0.1779080758641317
1948_01,0.004296940284839842
1948_02,0.9986897486879472
1949_01,0.07389271176285424
1951_01,0.9939238119189772
1951_02,0.00619119026931588
1954_01,0.09513760891831653
1955_01,0.36651472617879505
1958_01,0.016681496329659252
1965_01,0.46311078202869166
1966_01,0.7139443473280177
1970_01,0.20334877160864354
1972_01,0.24371086350983226
1982_01,0.09344075777309084
1986_01,0.9682050246369044
1987_01,0.5025155028011138
1989_01,0.6753307631880172
1990_01,0.9624846829562014
1990_02,0.9847774393206712
1998_01,0.043417607241771974
2002_01,0.9661117998540013
2004_01,0.41869899888435297
2005_01,0.1344525154765127
2005_02,0.43664017176506875
2008_01,0.12201662632670715
2014_01,0.9554238010160824
2016_01,0.9604877829394699
2016_02,0.07271136708810509
2017_01,0.21849441781808904
2017_02,0.017941819132444442
2018_01,0.5050834288623327
2020_01,0.9651501738314986
2021_01,0.48922727528156346
2023_01,0.2766746075926754
2023_02,0.5050834288623327
2023_03,0.5050834288623327
2025_01,0.0032130934560591034
2030_01,0.2930670037612847
2031_01,0.051544141345323036
2033_01,0.10440408880068146
2035_01,0.05946164372795822
2035_02,0.9609698872714403
2036_01,0.5973869339466379
2036_02,0.5585787665262804
2036_03,0.4898099331750146
2037_01,0.9647235182466785
2037_02,0.00042049184837778317
2039_01,0.9925619988603417
2039_02,0.9716876392757756
2039_03,0.9609698872714403
2047_01,0.5591292448214296
2048_01,0.41398179057572937
2049_01,0.5574810637346774
2050_01,0.04369556393953395
2057_01,0.6739678107728949
2057_02,0.6316002828880245
2057_03,0.10101097177025256
2057_04,0.5573641489387849
2057_05,0.3916126482518981
2058_01,0.07883544582484761
2064_01,0.9609698872714403
2068_01,0.9841998082835519
2068_02,0.9862854592395989
2068_03,0.9806117197255791
2068_04,0.0718923010929212
2068_05,0.8421848385077101
