row_index,fold,y_true,proba,pred
107,0,1,0.8450695487483006,1
108,1,1,0.7896977025244631,1
109,3,1,0.537130726179445,1
110,2,0,0.3411913428277555,0
111,2,1,0.8313659413972162,1
112,0,1,0.3539375245466226,0
113,3,0,0.2039464594612818,0
114,3,1,0.9389847627090768,1
115,1,1,0.9385731523042893,1
116,0,0,0.17976365105467296,0
117,2,0,0.4722185399038931,0
118,0,1,0.9440391679316887,1
119,0,0,0.1819632007701633,0
120,1,0,0.12319582235413651,0
121,1,0,0.13778880334097746,0
122,1,1,0.6165859733132045,1
123,4,1,0.9436266415600335,1
124,4,0,0.1344556140062228,0
125,3,1,0.5387438655610133,1
126,0,0,0.441795558839942,0
127,1,1,0.6027911775473653,1
128,3,0,0.16073705762009607,0
129,0,1,0.9860137356845305,1
130,2,1,0.5741330815897352,1
131,4,0,0.1601771761393863,0
132,4,0,0.5277114154635276,1
133,0,1,0.5232472173726631,1
134,2,0,0.5603418828348808,1
135,0,1,0.6195656073688361,1
136,3,0,0.14074717756960967,0
137,4,1,0.6624702689364056,1
138,4,0,0.6267897867339276,1
139,4,0,0.20090859535080569,0
140,0,0,0.12445643732057138,0
141,4,1,0.9672986302027617,1
142,4,1,0.9670919648319073,1
143,3,1,0.48461881998602124,0
144,3,0,0.6415706123086611,1
145,1,1,0.9384519019490465,1
146,4,1,0.9436266415600335,1
147,4,0,0.13509498590729452,0
148,1,0,0.5976326967783601,1
149,3,0,0.20932195770227807,0
150,4,1,0.6153452962935688,1
151,2,1,0.5712706071803125,1
152,2,1,0.5255485671575261,1
153,1,0,0.19741042189390814,0
154,3,0,0.1472812182020837,0
155,0,0,0.11856834676425153,0
156,4,1,0.5217955014203753,1
157,4,0,0.5323543901562909,1
158,4,1,0.5323543901562909,1
159,4,0,0.2680161848105161,0
160,2,1,0.9690674700999183,1
161,0,1,0.4018156003481735,0
162,3,0,0.19284730773554845,0
163,3,1,0.6142879990360025,1
164,1,0,0.2681383345550903,0
165,2,0,0.6542282398119073,1
166,1,1,0.590438133124713,1
167,1,0,0.559974080871872,1
168,1,0,0.1515762609767623,0
169,2,1,0.9483846561358533,1
170,2,0,0.15301113477892092,0
171,2,1,0.8821241814257703,1
172,4,1,0.24195228388920428,0
173,4,0,0.18794999417120103,0
174,3,0,0.40163298112872003,0
175,4,1,0.5033325456489846,1
176,4,0,0.6159748158695805,1
177,1,1,0.6027911775473653,1
178,3,1,0.9736988409977966,1
179,3,1,0.9745589496954828,1
180,3,1,0.9753287868394601,1
181,0,1,0.27487250425097354,0
182,4,1,0.9763788511065821,1
183,2,0,0.23645838230567684,0
184,3,1,0.5419954075551625,1
185,1,0,0.6158003354732041,1
186,4,1,0.8617568133089066,1
187,1,1,0.14681794644862442,0
188,1,1,0.9396353716007624,1
189,1,0,0.14501551774273028,0
190,4,0,0.18888688327466524,0
191,0,0,0.1948169694664623,0
192,1,0,0.17797432195306775,0
193,2,0,0.217579037705815,0
194,1,0,0.14633432698961052,0
195,1,1,0.6027911775473653,1
196,2,1,0.5782190355814285,1
197,2,1,0.5410557869315099,1
198,2,0,0.5793166342627969,1
199,0,0,0.4565595973520848,0
200,1,0,0.19575490383781785,0
201,2,0,0.5907501421239966,1
202,2,1,0.5793166342627969,1
203,0,0,0.13456472484895524,0
204,0,0,0.15740647868899094,0
205,0,0,0.13162115782715558,0
206,0,1,0.7000492971924172,1
207,0,0,0.13744186324040686,0
208,0,0,0.15727561767622678,0
209,0,0,0.7029175254480432,1
210,3,0,0.14923334843024574,0
211,3,1,0.9385325644830761,1
212,3,1,0.6641927263299026,1
213,0,0,0.5870415365213822,1
214,3,0,0.11872558635272289,0
215,4,1,0.5686987747438834,1
216,3,0,0.16424795172145476,0
217,1,0,0.11550658570506198,0
218,0,0,0.6375770870304833,1
219,1,0,0.1269454651260214,0
220,1,0,0.5108952695024549,1
221,2,1,0.9658708713317178,1
222,4,0,0.16087107786950414,0
223,2,1,0.9440950093697841,1
224,1,0,0.10648533678070411,0
225,2,0,0.21655512486777462,0
226,4,0,0.6180609073373935,1
227,0,1,0.9360786168745793,1
228,0,1,0.9486055258494807,1
229,4,1,0.7688538418813841,1
230,4,0,0.23116404049514389,0
231,1,0,0.12496312555310077,0
232,0,0,0.18075942078351637,0
233,3,0,0.6341189302447863,1
234,4,1,0.9079736725193605,1
235,4,0,0.396131278384599,0
236,4,0,0.368873778417976,0
237,4,1,0.16198019803050737,0
238,0,1,0.9264986994189071,1
239,3,0,0.14273366487531025,0
240,3,1,0.9401369968442326,1
241,0,0,0.23785328948743714,0
242,3,0,0.15507390869826718,0
243,4,0,0.19070333782091484,0
244,0,1,0.5816100753822419,1
245,1,1,0.9524826421658664,1
246,4,0,0.1704634167740703,0
247,1,1,0.5455199674907756,1
248,3,0,0.20080375724969235,0
249,1,1,0.9615080576335122,1
250,4,1,0.5491701875806576,1
251,2,0,0.17553419150036353,0
252,3,0,0.2965569404771328,0
253,2,1,0.7133930846209218,1
254,2,1,0.5430788624987931,1
255,1,1,0.6103769217344218,1
256,2,1,0.4167884958409297,0
257,0,1,0.8418152419628211,1
258,0,1,0.8610756730082433,1
259,1,0,0.45791331027245435,0
260,1,1,0.9527873403147281,1
261,1,0,0.35825379344800695,0
262,0,0,0.2329004552537232,0
263,2,1,0.989692789450282,1
264,2,1,0.4589570244012705,0
265,2,1,0.9792535917676862,1
266,2,1,0.8642622464200298,1
267,2,1,0.9107159010594729,1
268,3,1,0.27030898777685813,0
269,3,1,0.9746976089419469,1
270,2,1,0.5595912994115577,1
271,2,1,0.9590157983901463,1
272,1,0,0.7073769691016758,1
273,2,0,0.1996111057161225,0
274,0,1,0.6291351794296834,1
275,2,0,0.12703935607152603,0
276,2,0,0.3213355126910777,0
277,0,0,0.22067452659186365,0
278,4,1,0.6412074000275129,1
279,3,0,0.16733835381060677,0
280,3,0,0.11508747787432248,0
281,2,1,0.4594490404846138,0
282,4,1,0.6280896916181569,1
283,2,1,0.1848326938150163,0
284,4,1,0.5553184872054016,1
285,2,0,0.1543267465480702,0
286,3,1,0.641701685223728,1
287,2,1,0.8039024145471939,1
288,2,1,0.9790754260987883,1
289,3,0,0.5321817039211016,1
290,3,0,0.5143480096776494,1
291,3,0,0.17706673834376765,0
292,0,0,0.6389458768526792,1
293,3,0,0.6412893582725439,1
294,4,0,0.6180609073373935,1
295,2,1,0.5793708994240389,1
296,3,1,0.9017730790647661,1
297,3,1,0.6642586455275031,1
298,3,0,0.49576404286255055,0
299,3,0,0.2158637191658987,0
300,2,1,0.9489879377760471,1
301,1,0,0.07895871973931311,0
302,0,0,0.1889562332898047,0
303,3,1,0.9492994365223948,1
304,3,1,0.1710793762826669,0
305,3,1,0.8984294464369372,1
306,0,1,0.6305932623655067,1
307,1,1,0.98574439690362,1
308,2,0,0.5853385834031566,1
309,1,0,0.16883341279293704,0
310,0,0,0.7002513503007648,1
311,2,1,0.6242152345227855,1
312,1,0,0.30449702878578316,0
313,0,1,0.6565802192921312,1
314,2,1,0.3017551451867708,0
315,2,1,0.586723663553474,1
316,4,0,0.22546692575572533,0
317,0,1,0.6750768256586542,1
318,3,1,0.9745772945428177,1
319,2,0,0.22381976497969625,0
320,3,1,0.6142879990360025,1
321,3,1,0.641701685223728,1
322,1,0,0.46275082466434325,0
323,4,0,0.19841582529354326,0
324,3,1,0.20360875636989803,0
325,3,0,0.17202269761033265,0
326,3,0,0.29166636063449713,0
327,3,1,0.9416163275133966,1
328,3,1,0.39373770610114095,0
329,3,0,0.1629448077294693,0
330,1,1,0.9385731523042893,1
331,1,0,0.10248242395488505,0
332,2,0,0.5526591244836235,1
333,0,0,0.426368550930164,0
334,4,1,0.5024922545548027,1
335,4,0,0.3343533508772939,0
336,0,0,0.15141522479624697,0
337,0,1,0.9859189474815759,1
338,0,0,0.1537733765878049,0
339,0,1,0.9799926363319961,1
340,0,1,0.9794163494221881,1
341,0,0,0.3421606203753031,0
342,0,1,0.979023017312424,1
343,1,1,0.2549439982345646,0
344,0,1,0.9558156623379931,1
345,1,1,0.9761958244917245,1
346,1,1,0.9762070651601453,1
347,3,0,0.1909795481340166,0
348,4,0,0.10227638350259632,0
349,4,0,0.6186225276113576,1
350,4,1,0.58909230148057,1
351,4,1,0.5724752145264695,1
352,0,0,0.44703132532367357,0
353,1,0,0.5969157731814445,1
354,1,0,0.6183269348411929,1
355,1,0,0.2071624703741328,0
356,2,1,0.5103470923407649,1
357,0,0,0.1491084967109934,0
358,0,0,0.13808817934007217,0
359,0,0,0.12289678549184557,0
360,0,1,0.6305932623655067,1
361,0,1,0.9437000559005926,1
362,3,0,0.10870767031272963,0
363,1,0,0.17018525003446655,0
364,1,0,0.15412841949077946,0
365,4,1,0.8757943015736178,1
366,0,1,0.2605378730961698,0
367,4,0,0.18765143872373038,0
368,0,0,0.17827478490866377,0
369,0,0,0.39853024177856144,0
370,0,0,0.5815103358586808,1
371,2,0,0.14140391371532984,0
372,2,0,0.6251003058310621,1
373,0,0,0.19094058557220195,0
374,0,0,0.16529486331696158,0
375,4,1,0.4094389490147987,0
376,3,0,0.2172155384840443,0
377,1,0,0.6171244392752159,1
378,1,1,0.9780972140963167,1
379,1,0,0.11292083702555693,0
380,1,1,0.9663730305845304,1
381,0,1,0.7630123156236184,1
382,3,0,0.1397451337734778,0
383,3,1,0.9458115178398376,1
384,3,1,0.9403446332038383,1
385,0,1,0.3746973757040227,0
386,1,1,0.32875938763261053,0
387,0,1,0.7201276747425093,1
388,0,1,0.9376682368859296,1
389,0,1,0.5308382396764353,1
390,2,1,0.9444211452094562,1
391,0,0,0.15012597106968195,0
392,1,1,0.8613091386998425,1
393,1,0,0.1120791741940271,0
394,2,1,0.9424676280256242,1
395,0,1,0.6305932623655067,1
396,4,1,0.5859321833167207,1
397,4,0,0.18585632592566148,0
398,3,0,0.16973117808904795,0
399,3,0,0.5473501676542346,1
400,1,1,0.9778269376664613,1
401,4,0,0.26127840931940116,0
402,0,0,0.1869451048182088,0
403,4,0,0.49003113921361613,0
404,1,0,0.13208303634448648,0
405,0,0,0.13329177992329988,0
406,0,0,0.147313715278417,0
407,1,0,0.21035615485835366,0
408,4,1,0.9783882602230183,1
409,2,1,0.5730387288427142,1
410,0,0,0.17389595005589764,0
411,4,1,0.5833747374779708,1
412,3,1,0.6393054737481795,1
413,3,1,0.6638804111958381,1
414,4,1,0.9760080408266673,1
415,3,1,0.9540871458269328,1
416,4,1,0.9764287299572624,1
417,2,1,0.5215941398885123,1
418,2,1,0.9791659799837806,1
419,2,1,0.9791659799837806,1
420,3,0,0.3327602205242905,0
421,4,1,0.5185554310121383,1
422,4,0,0.5789682744963579,1
423,4,0,0.5323543901562909,1
424,0,1,0.9629615180261473,1
425,0,0,0.14531289268014008,0
426,1,1,0.6165859733132045,1
427,3,1,0.5357064743578641,1
428,0,1,0.1899455482974994,0
429,0,1,0.5998796840608618,1
430,0,0,0.6195656073688361,1
431,4,0,0.14385955745736712,0
432,4,0,0.15701902777744453,0
433,2,0,0.13859199395720956,0
434,2,1,0.40337920529407156,0
435,2,0,0.5341480025300122,1
436,2,0,0.7388163854874121,1
437,3,1,0.9453198054582255,1
438,3,1,0.7186742001376804,1
439,0,0,0.12099613519650894,0
440,0,1,0.7639448594665005,1
441,3,0,0.36805446742461484,0
442,0,1,0.6473167818553383,1
443,2,0,0.20509170816718875,0
444,4,0,0.4277547321509157,0
445,4,1,0.9436339974800768,1
446,4,1,0.9460531588053432,1
447,4,0,0.1181905794752837,0
448,4,0,0.3761430883293355,0
449,2,1,0.6237034733199537,1
450,2,0,0.23475281200542766,0
451,1,0,0.2203570297715474,0
452,4,0,0.18869609169574733,0
453,1,0,0.19219271158100593,0
454,1,0,0.6103769217344218,1
455,2,1,0.6237034733199537,1
456,3,1,0.9537318278374809,1
457,2,1,0.9888472363393113,1
458,3,1,0.9453198054582255,1
459,3,0,0.5858563433180357,1
460,3,1,0.2787871058134177,0
461,2,0,0.3629516710524751,0
462,0,0,0.23760917853542896,0
463,2,1,0.8516384571345411,1
464,2,0,0.13874131722647973,0
465,1,0,0.1506048840864717,0
466,3,1,0.9849601709644649,1
467,3,1,0.9851449637980723,1
468,3,1,0.9741481392444181,1
469,3,0,0.5345478652739647,1
470,3,1,0.9849601709644649,1
471,3,1,0.9001161260090688,1
472,3,1,0.9385325644830761,1
473,2,1,0.584659204677458,1
474,1,1,0.6273119566782466,1
475,4,1,0.7379936399735453,1
476,4,1,0.9564528153271465,1
477,3,1,0.6032063697124854,1
478,1,1,0.9780955880596366,1
479,4,0,0.28368126541685,0
480,2,0,0.15312624806099542,0
481,0,1,0.6917385549612343,1
482,1,1,0.6169331121016948,1
483,4,0,0.49423559570062414,0
484,3,1,0.5010707398691325,1
485,3,0,0.47007050225867786,0
486,0,1,0.2732006792550303,0
487,4,1,0.7159046631958512,1
488,2,0,0.15788779169110173,0
489,2,1,0.9422652359835476,1
490,3,0,0.12117241583434364,0
491,1,0,0.6103769217344218,1
492,0,0,0.6045290572462709,1
493,0,1,0.6048965145951424,1
494,0,0,0.20270183194187488,0
495,3,0,0.10684461905266997,0
496,3,0,0.20054010222324575,0
497,1,0,0.17326027585915327,0
498,4,1,0.5014453098748267,1
499,2,1,0.9690674700999183,1
500,2,1,0.9815683842485144,1
501,2,1,0.8828025027748485,1
502,2,1,0.9691668688210039,1
503,2,0,0.24379212466987513,0
504,2,1,0.9422652359835476,1
505,2,0,0.16344265519973383,0
506,1,0,0.19231934129266323,0
507,0,0,0.15891195625932605,0
508,3,0,0.19810977047876954,0
509,4,0,0.5627130698317645,1
510,4,1,0.5686923785428537,1
511,0,1,0.18363083908595917,0
512,2,1,0.9424676280256242,1
513,3,1,0.16267635754279547,0
514,4,0,0.20188171179655864,0
515,4,1,0.9851382703642302,1
516,3,1,0.9628761478789849,1
517,3,1,0.5206890522405907,1
518,1,1,0.9797429460920466,1
519,1,0,0.2001782856376427,0
520,3,1,0.5766890772165287,1
521,1,0,0.5315191893002595,1
522,1,0,0.5837569217108343,1
523,1,1,0.5837932317519516,1
524,0,1,0.15883283436807952,0
525,4,0,0.211256378154165,0
526,3,0,0.1520861401939505,0
527,3,1,0.9745772945428177,1
528,3,1,0.960198026456825,1
529,3,0,0.18136055902012369,0
530,4,0,0.16050296586455054,0
531,1,1,0.6624476058631639,1
532,4,1,0.6159748158695805,1
533,1,0,0.18471505638482963,0
534,1,1,0.9615080576335122,1
535,0,1,0.4787979501029975,0
536,4,1,0.5373853104012073,1
537,0,1,0.9806280675521913,1
538,0,0,0.9725740798674312,1
539,0,1,0.9726389720992664,1
540,0,1,0.9717629758626586,1
541,0,1,0.9807848815423771,1
542,0,0,0.20041943087272857,0
543,0,1,0.9725229021255891,1
544,4,0,0.10813835225088941,0
545,0,0,0.4430199774491954,0
546,4,1,0.8459924695169083,1
547,4,0,0.49617840318397755,0
548,2,0,0.41338079086044094,0
549,4,1,0.5009685955494254,1
550,1,0,0.5085150074972881,1
551,2,1,0.5526591244836235,1
552,2,0,0.4717137793783053,0
553,4,1,0.9432194813433786,1
554,4,1,0.9457154026196283,1
555,4,1,0.9457154026196283,1
556,4,1,0.9413724770944308,1
557,1,1,0.9387770624590954,1
558,1,1,0.9436468156932575,1
559,0,0,0.17365342640462808,0
560,4,1,0.9517180226506657,1
561,1,0,0.20880197159284775,0
562,0,0,0.5985196359711739,1
563,4,0,0.42280600683878505,0
564,4,0,0.1390056704963553,0
565,0,0,0.6389458768526792,1
566,4,0,0.18429335986896658,0
567,1,0,0.6098887840691156,1
568,4,0,0.17572000637082047,0
569,0,1,0.26952743731598094,0
570,3,1,0.5929885861660369,1
571,3,0,0.5929885861660369,1
572,2,0,0.6237034733199537,1
573,2,1,0.8821241814257703,1
574,2,1,0.8821241814257703,1
575,2,0,0.14264057873560004,0
576,2,1,0.9483846561358533,1
577,2,1,0.6419397548377721,1
578,0,1,0.9447951739806358,1
579,0,0,0.611328644400018,1
580,0,1,0.9447951739806358,1
581,0,0,0.1971464430417825,0
582,0,0,0.20775235519941893,0
583,0,0,0.45285353364651093,0
584,0,0,0.2887011229239541,0
585,4,1,0.5323543901562909,1
586,4,0,0.4609864853208414,0
587,2,0,0.17635944263081302,0
588,3,1,0.641701685223728,1
589,0,1,0.9714865088636649,1
590,1,1,0.5694802073411627,1
591,1,0,0.6132266499317232,1
592,1,1,0.5837569217108343,1
593,1,1,0.6433725181756185,1
594,2,1,0.5211322740866577,1
595,1,0,0.2289004508556871,0
596,0,1,0.9795633797783158,1
597,0,1,0.9865023852436661,1
598,0,1,0.6291351794296834,1
599,1,1,0.1349006343257197,0
600,0,0,0.15123162299638834,0
601,3,1,0.9388202616563,1
602,1,1,0.9356371442005311,1
603,3,0,0.1959856834916662,0
604,2,0,0.20591612690983316,0
605,0,1,0.58192088227694,1
606,4,0,0.17652972222664887,0
607,2,0,0.18215381582734166,0
608,2,0,0.1625389534856899,0
609,4,0,0.6341783918114479,1
610,2,1,0.9793586360119895,1
611,0,1,0.5479250343250097,1
612,1,0,0.12195491527024287,0
613,0,1,0.6210813662919251,1
614,0,1,0.39968054616478843,0
615,0,0,0.4119050028358802,0
616,0,1,0.9860137356845305,1
617,0,1,0.9860137356845305,1
618,3,1,0.14036394660943266,0
619,1,1,0.8170307693675809,1
620,4,0,0.13571746518619834,0
621,1,1,0.9863247459287747,1
622,1,1,0.9403505393781695,1
623,1,1,0.9356371442005311,1
624,1,0,0.5950594132625288,1
625,1,1,0.6156932173155081,1
626,3,1,0.5856586009302959,1
627,1,1,0.46866285292180937,0
628,2,0,0.15383161527001224,0
629,0,1,0.5252271578599602,1
630,0,0,0.5180296267690324,1
631,0,0,0.5138399837068591,1
632,3,1,0.6393054737481795,1
633,4,0,0.6159748158695805,1
634,0,0,0.2801747989439372,0
635,3,1,0.3822687309496217,0
636,0,0,0.11324098475270272,0
637,0,1,0.6884369715481707,1
638,0,0,0.1436197680891198,0
639,1,0,0.14881368187864383,0
640,1,0,0.21823484525222608,0
641,2,1,0.5621026460865214,1
642,4,0,0.18532177187460347,0
643,1,0,0.6161750911176056,1
644,4,0,0.6159748158695805,1
645,2,0,0.6253954295839433,1
646,4,0,0.18352414364591263,0
647,3,0,0.5993535554938574,1
648,3,0,0.5993690365938158,1
649,3,0,0.5993690365938158,1
650,0,1,0.9433446611338645,1
651,1,0,0.3788674290673689,0
652,0,1,0.8490449179914217,1
653,0,1,0.8973143649294373,1
654,0,1,0.9447951739806358,1
655,0,0,0.4648759112036047,0
656,2,1,0.9462234671066123,1
657,4,0,0.12359575944375178,0
658,2,0,0.12911976748712703,0
659,1,0,0.135724848253029,0
660,2,1,0.9790024386178268,1
661,4,1,0.9423218625719728,1
662,0,0,0.5451741456487633,1
663,2,0,0.3205863358582103,0
664,0,1,0.7000492971924172,1
665,3,1,0.9540871458269328,1
666,2,0,0.18306398156243514,0
667,4,1,0.46909647061589993,0
668,2,1,0.502077018719246,1
669,0,1,0.9445897961614268,1
670,4,0,0.13252670192267407,0
671,0,1,0.9547045453718702,1
672,4,0,0.20265268512474408,0
673,4,1,0.6159748158695805,1
674,3,1,0.6016018420399505,1
675,2,1,0.5409368737600619,1
676,2,1,0.6105836696753298,1
677,4,1,0.4408147429586216,0
678,4,1,0.9330977378245204,1
679,0,1,0.9558156623379931,1
680,4,0,0.1299729222054821,0
681,4,0,0.09532550462089598,0
682,4,1,0.8916442846968401,1
683,3,0,0.161553983950684,0
684,0,1,0.5985583975809052,1
685,0,0,0.5413287425702621,1
686,0,1,0.5353054468284373,1
687,0,0,0.6005003661751949,1
688,0,0,0.5985196359711739,1
689,0,1,0.6045290572462709,1
690,0,1,0.6045290572462709,1
691,3,1,0.8337150349330151,1
692,0,0,0.17322350583372587,0
693,2,0,0.5582918536361497,1
694,4,0,0.18277157797466106,0
695,2,0,0.5741330815897352,1
696,3,1,0.22757322733481583,0
697,3,1,0.15891453751627943,0
698,3,1,0.525778969810541,1
699,1,0,0.5305568318675103,1
700,3,0,0.21198698998770632,0
701,0,0,0.16064382066563435,0
702,2,0,0.38233583877213867,0
703,0,0,0.7118383831451385,1
704,1,1,0.8385228504965969,1
705,0,0,0.20605510266007374,0
706,0,1,0.9807848815423771,1
707,0,0,0.23381517715331704,0
708,4,1,0.6159748158695805,1
709,4,0,0.6159748158695805,1
710,4,0,0.21615823069898907,0
711,1,1,0.9325231786804444,1
712,1,0,0.13676145968218123,0
713,3,1,0.9539782044336281,1
714,1,1,0.9570558116305412,1
715,3,1,0.9851449637980723,1
716,3,0,0.15055916307056158,0
717,3,1,0.9741481392444181,1
718,1,0,0.19152473799968037,0
719,0,1,0.7749553482567334,1
720,3,0,0.641701685223728,1
721,4,0,0.5623301423215887,1
722,1,1,0.15549270291576409,0
723,1,0,0.1604457047665436,0
724,4,0,0.49950776685343334,0
725,4,0,0.24865032536654216,0
726,4,1,0.9667356740505438,1
727,3,1,0.9851449637980723,1
728,0,0,0.6297636997875856,1
729,0,0,0.45532310348298033,0
730,0,0,0.5674552243837275,1
731,0,0,0.6389458768526792,1
732,0,1,0.5998796840608618,1
733,0,1,0.6401026334589849,1
734,4,0,0.5801345573518935,1
735,1,0,0.11968715066714,0
736,1,1,0.8451901490621905,1
737,1,1,0.6710926991652242,1
738,1,1,0.7759248336468851,1
739,0,0,0.19441567704528837,0
740,1,1,0.634125361484053,1
741,1,0,0.3658613716119377,0
742,4,0,0.1672364509866589,0
743,1,0,0.21603793168276716,0
744,1,1,0.9387817564501582,1
745,1,1,0.9863172645947662,1
746,2,0,0.17295678931427033,0
747,2,1,0.5793166342627969,1
748,4,0,0.5789682744963579,1
749,2,0,0.16722276250599838,0
750,4,0,0.19655557154303485,0
751,4,0,0.2695977995371862,0
752,4,1,0.9266982973783188,1
753,1,1,0.6165859733132045,1
754,0,0,0.5985196359711739,1
755,3,0,0.19442428110724053,0
756,2,1,0.8568991985685795,1
757,2,1,0.9462460727138643,1
758,4,0,0.16778964138631822,0
759,0,1,0.9629615180261473,1
760,0,0,0.23685253883148943,0
761,1,1,0.92456937499794,1
762,2,0,0.25216492382477823,0
763,1,1,0.9403505393781695,1
764,0,1,0.3048163376691536,0
765,0,0,0.21873650807932787,0
766,1,1,0.5837569217108343,1
767,1,0,0.5206611195329842,1
768,2,1,0.8516384571345411,1
769,2,0,0.1519471080140201,0
770,2,0,0.1505501135199604,0
771,2,1,0.8872373951151935,1
772,3,0,0.15658660438650768,0
773,3,1,0.9433831227379587,1
774,3,1,0.8903105167271159,1
775,1,1,0.9387817564501582,1
776,3,0,0.5019103100604672,1
777,2,0,0.10997756609462143,0
778,1,0,0.597961140539701,1
779,4,1,0.8741472673284579,1
780,1,1,0.6165859733132045,1
781,1,1,0.5835875554640352,1
782,0,0,0.19104643131101276,0
783,0,1,0.4789260228370312,0
784,2,1,0.6530204896861899,1
785,1,1,0.5796645101127581,1
786,4,0,0.16055149620437142,0
787,2,1,0.5793166342627969,1
788,2,1,0.4630617821208497,0
789,3,0,0.18642188366214169,0
790,3,1,0.31568021815117997,0
791,0,1,0.6947913010601394,1
792,3,1,0.14588445110866424,0
793,3,1,0.9540871458269328,1
794,1,0,0.15065182170533215,0
795,3,0,0.20468377884539868,0
796,4,0,0.18797245363457368,0
797,2,0,0.2981325098947241,0
798,2,0,0.17055931948974737,0
799,4,0,0.26933042366419135,0
800,2,0,0.6237034733199537,1
801,3,1,0.9403446332038383,1
802,3,1,0.9418655419047655,1
803,0,1,0.8714269964078649,1
804,0,1,0.9856619566387939,1
805,3,1,0.677282119524378,1
806,1,0,0.4379876532189752,0
807,0,1,0.8378474623119733,1
808,2,1,0.6253954295839433,1
809,3,0,0.2265128130048151,0
810,2,0,0.6253954295839433,1
811,2,0,0.5835445717445416,1
812,2,0,0.6219414808187869,1
813,0,1,0.9856619566387939,1
814,0,1,0.9859189474815759,1
815,4,0,0.5089138470970765,1
816,3,1,0.6381745515684634,1
817,2,0,0.3490332679461701,0
818,1,0,0.4117468983429212,0
819,0,1,0.5896069684622766,1
820,3,0,0.11142314082526615,0
821,4,0,0.5413842911120005,1
822,2,0,0.584659204677458,1
823,3,0,0.5076007344926227,1
